year,state_district,party,party_incumbent,candidate_incumbent,candidate_incumbent_vote,R_win_pct
2018,Indiana9,republican,republican,1,0.5414117698076155,0.0625
2018,Iowa1,democrat,republican,0,0.0,0.9375
2018,Iowa2,democrat,democrat,0,0.0,0.875
2018,Iowa3,democrat,republican,0,0.0,0.4375
2018,Iowa4,republican,republican,1,0.6123254262556751,0.4375
2018,Kansas1,republican,republican,1,0.6589577898290894,1.0
2018,Kansas2,republican,republican,0,0.0,0.5
2018,Kansas3,democrat,republican,0,0.0,0.6875
2018,Kansas4,republican,republican,0,0.0,0.4375
2018,Kentucky1,republican,republican,1,0.7256129578161946,0.4375
2018,Kentucky2,republican,republican,0,0.0,0.4375
2018,Kentucky3,democrat,democrat,1,0.6349919580022362,0.3125
2018,Kentucky4,republican,republican,1,0.7132050965434605,0.8125
2018,Kentucky5,republican,republican,0,0.0,1.0
2018,Kentucky6,republican,republican,1,0.61089028404574,0.625
2018,Louisiana1,republican,republican,1,0.745575112917243,0.9375
2018,Louisiana2,democrat,democrat,0,0.0,0.0
2018,Louisiana3,republican,republican,1,0.2749970790566592,0.375
2018,Louisiana4,republican,republican,1,0.32508436863979523,0.5
2018,Louisiana5,republican,republican,0,0.0,0.4375
2018,Louisiana6,republican,republican,1,0.6266513237772502,1.0
2018,Maine1,democrat,democrat,1,0.5591607649247313,0.375
2018,Maine2,democrat,republican,0,0.0,0.5625
2018,Maryland1,republican,republican,1,0.6699144151981375,0.6875
2018,Maryland2,democrat,democrat,0,0.0,0.5625
2018,Maryland3,democrat,democrat,0,0.0,0.0
2018,Maryland4,democrat,democrat,1,0.7406861063464837,0.3125
2018,Maryland5,democrat,democrat,1,0.6737828380019633,0.0
2018,Maryland6,democrat,democrat,0,0.0,0.5
2018,Maryland7,democrat,democrat,0,0.0,0.0
2018,Maryland8,democrat,democrat,1,0.6056614442090008,0.5625
2018,Massachusetts1,democrat,democrat,1,0.6743471098960179,0.4375
2018,Massachusetts2,democrat,democrat,1,0.7585057145295804,0.0
2018,Massachusetts3,democrat,democrat,0,0.0,0.125
2018,Massachusetts4,democrat,democrat,0,0.0,0.0
2018,Massachusetts5,democrat,democrat,1,0.7409580884928202,0.0
2018,Massachusetts6,democrat,democrat,0,0.0,0.125
2018,Massachusetts7,democrat,democrat,0,0.0,0.0
2018,Massachusetts8,democrat,democrat,1,0.6843758601445926,0.0
2018,Massachusetts9,democrat,democrat,0,0.0,0.0
2018,Michigan1,republican,republican,1,0.5489673051674989,0.0
2018,Michigan10,republican,republican,1,0.6309170838428896,0.5
2018,Michigan11,democrat,republican,0,0.0,1.0
2018,Michigan12,democrat,democrat,1,0.6433819724723171,0.0
2018,Michigan13,democrat,democrat,0,0.0,0.0
2018,Michigan14,democrat,democrat,0,0.0,0.0
2018,Michigan2,republican,republican,1,0.6262613164843456,1.0
2018,Michigan3,republican,republican,1,0.5945263096402962,0.5625
2018,Michigan4,republican,republican,0,0.0,1.0
2018,Michigan5,democrat,democrat,1,0.6116019555828383,0.5
2018,Michigan6,republican,republican,1,0.5864063234870208,0.5625
2018,Michigan7,republican,republican,1,0.5505291108011481,0.5
2018,Michigan8,democrat,republican,0,0.0,0.3125
2018,Michigan9,democrat,democrat,0,0.0,0.6875
2018,Minnesota1,republican,democrat,0,0.0,0.5625
2018,Minnesota2,democratic-farmer-labor,republican,0,0.0,0.75
2018,Minnesota3,democratic-farmer-labor,republican,0,0.0,0.875
2018,Minnesota4,democratic-farmer-labor,democrat,1,0.5776442341843185,0.0
2018,Minnesota5,democratic-farmer-labor,democrat,0,0.0,0.0
2018,Minnesota6,republican,republican,1,0.6557963948402196,0.25
2018,Minnesota7,democratic-farmer-labor,democrat,1,0.5246672692043781,0.375
2018,Minnesota8,republican,democrat,0,0.0,0.0
2018,Mississippi1,republican,republican,1,0.6872143610842046,0.4375
2018,Mississippi2,democrat,democrat,1,0.6710591502515473,0.125
2018,Mississippi3,republican,republican,0,0.0,0.375
2018,Mississippi4,republican,republican,0,0.0,0.25
2018,Missouri1,democrat,democrat,0,0.0,0.0
2018,Missouri2,republican,republican,1,0.5854254577832837,0.625
2018,Missouri3,republican,republican,1,0.6783671297440088,0.0
2018,Missouri4,republican,republican,1,0.6782809706411745,0.0
2018,Missouri5,democrat,democrat,0,0.0,0.0
2018,Missouri6,republican,republican,1,0.6802456312563491,0.75
2018,Missouri7,republican,republican,1,0.6753906446115999,1.0
2018,Missouri8,republican,republican,1,0.7439740215170735,0.8125
2018,Montana0,republican,republican,0,0.0,0.75
2018,Nebraska1,republican,republican,1,0.6945263835923261,1.0
2018,Nebraska2,republican,republican,1,0.4892892323487382,0.6875
2018,Nebraska3,republican,republican,1,1.0,1.0
2018,Nevada1,democrat,democrat,1,0.6187192065919129,0.15384615384615385
2018,Nevada2,republican,republican,1,0.5830035489059667,1.0
2018,Nevada3,democrat,democrat,0,0.0,1.0
2018,Nevada4,democrat,democrat,0,0.0,0.5
2018,New Hampshire1,democrat,democrat,0,0.0,0.6875
2018,New Hampshire2,democrat,democrat,0,0.0,0.8125
2018,New Jersey1,democrat,democrat,0,0.0,0.0
2018,New Jersey10,democrat,democrat,0,0.0,0.0
2018,New Jersey11,democrat,republican,0,0.0,0.75
2018,New Jersey12,democrat,democrat,1,0.6285815253920191,0.6875
2018,New Jersey2,democrat,republican,0,0.0,0.4375
2018,New Jersey3,democrat,republican,0,0.0,0.5
2018,New Jersey4,republican,republican,1,0.6372172992990345,0.875
2018,New Jersey5,democrat,democrat,0,0.0,1.0
2018,New Jersey6,democrat,democrat,0,0.0,0.1875
2018,New Jersey7,democrat,republican,0,0.0,0.875
2018,New Jersey8,democrat,democrat,1,0.7703915054691833,0.0625
2018,New Jersey9,democrat,democrat,0,0.0,0.1875
2018,New Mexico1,democrat,democrat,0,0.0,1.0
2018,New Mexico2,democrat,republican,0,0.0,0.875
2018,New Mexico3,democrat,democrat,0,0.0,0.0
2018,New York1,democrat,republican,0,0.0,0.375
2018,New York10,democrat,democrat,0,0.0,0.0
2018,New York11,democrat,republican,0,0.0,0.0
2018,New York12,democrat,democrat,1,0.7369872137667353,0.0
2018,New York13,democrat,democrat,1,0.8117646597894522,0.5
2018,New York14,democrat,democrat,0,0.0,0.3125
2018,New York15,democrat,democrat,0,0.0,0.3125
2018,New York16,democrat,democrat,1,0.6913818525782804,0.0
2018,New York17,democrat,democrat,1,0.5953202220099456,0.0625
2018,New York18,democrat,democrat,1,0.44168236071984784,0.125
2018,New York19,democrat,republican,0,0.0,0.4375
2018,New York2,republican,republican,1,0.4962053458961052,0.25
2018,New York20,democrat,democrat,0,0.0,0.5
2018,New York21,republican,republican,1,0.5287289812238619,0.3125
2018,New York22,democrat,republican,0,0.0,0.625
2018,New York23,republican,republican,0,0.0,0.5625
2018,New York24,democrat,republican,0,0.0,0.75
2018,New York25,democrat,democrat,0,0.0,0.9375
2018,New York26,democrat,democrat,1,0.6284107470907505,0.6875
2018,New York27,democrat,republican,0,0.0,0.625
2018,New York3,democrat,democrat,1,0.4894348740333822,0.4375
2018,New York4,democrat,democrat,1,0.529930444461928,0.625
2018,New York5,democrat,democrat,1,0.7938339565712819,0.5
2018,New York6,democrat,democrat,1,0.6248894846419303,0.0
2018,New York7,democrat,democrat,0,0.0,0.0
2018,New York8,democrat,democrat,1,0.7889496199563668,0.0
2018,New York9,democrat,democrat,1,0.7743183844455778,0.0
2018,North Carolina1,democrat,democrat,1,0.6862323531005221,0.0
2018,North Carolina10,republican,republican,0,0.0,1.0
2018,North Carolina11,republican,republican,1,0.6408897715767103,0.625
2018,North Carolina12,democrat,democrat,0,0.0,0.0
2018,North Carolina13,republican,republican,1,0.5610337222778572,0.0
2018,North Carolina2,republican,republican,1,0.5670858008997176,0.0625
2018,North Carolina3,republican,republican,1,0.6720121346551293,0.4375
2018,North Carolina4,democrat,democrat,0,0.0,0.125
2018,North Carolina5,republican,republican,1,0.5840168545646842,0.4375
2018,North Carolina6,republican,republican,0,0.0,0.8125
2018,North Carolina7,republican,republican,1,0.60913817995663,0.0
2018,North Carolina8,republican,republican,1,0.5877292637248679,0.3125
2018,North Carolina9,republican,republican,0,0.0,1.0
2018,North Dakota0,republican,republican,0,0.0,0.125
2018,Ohio1,republican,republican,1,0.5919422302896378,0.625
2018,Ohio10,republican,republican,0,0.0,0.625
2018,Ohio11,democrat,democrat,1,0.8025379436115314,0.1875
2018,Ohio12,republican,republican,0,0.0,0.9375
2018,Ohio13,democrat,democrat,1,0.6772963987480682,0.0
2018,Ohio14,republican,republican,1,0.6257790441061013,0.1875
2018,Ohio15,republican,republican,1,0.6616459871677252,1.0
2018,Ohio16,republican,republican,0,0.0,1.0
2018,Ohio2,republican,republican,0,0.0,0.8125
2018,Ohio3,democrat,democrat,1,0.6857398807623794,0.25
2018,Ohio4,republican,republican,1,0.6798886186644588,1.0
2018,Ohio5,republican,republican,0,0.0,1.0
2018,Ohio6,republican,republican,1,0.7067595910885041,0.5625
2018,Ohio7,republican,republican,1,0.6403459181464887,1.0
2018,Ohio8,republican,republican,1,0.6876463106670845,1.0
2018,Ohio9,democrat,democrat,1,0.6868533063265321,0.0625
2018,Oklahoma1,republican,republican,0,0.0,0.6875
2018,Oklahoma2,republican,republican,1,0.7060624093428051,0.1875
2018,Oklahoma3,republican,republican,1,0.7829086592226829,0.375
2018,Oklahoma4,republican,republican,1,0.6962846491512301,0.4375
2018,Oklahoma5,democrat,republican,0,0.0,1.0
2018,Oregon1,democrat,democrat,1,0.5961226675835438,0.0
2018,Oregon2,republican,republican,1,0.716900553922766,0.875
2018,Oregon3,democrat,democrat,1,0.7184082854938474,0.0
2018,Oregon4,democrat,democrat,0,0.0,0.0
2018,Oregon5,democrat,democrat,1,0.5347111292172776,0.38461538461538464
2018,Pennsylvania1,republican,democrat,0,0.0,0.0
2018,Pennsylvania10,republican,republican,0,0.0,0.8125
2018,Pennsylvania11,republican,republican,0,0.0,0.0625
2018,Pennsylvania12,republican,republican,0,0.0,0.0
2018,Pennsylvania13,republican,democrat,0,0.0,0.625
2018,Pennsylvania14,republican,democrat,0,0.0,0.0
2018,Pennsylvania15,republican,republican,0,0.0,0.75
2018,Pennsylvania16,republican,republican,0,0.0,1.0
2018,Pennsylvania17,democrat,democrat,0,0.0,0.5
2018,Pennsylvania18,democrat,republican,0,0.0,0.3125
2018,Pennsylvania2,democrat,democrat,0,0.0,0.0
2018,Pennsylvania3,democrat,republican,0,0.0,0.1875
2018,Pennsylvania4,democrat,republican,0,0.0,0.3125
2018,Pennsylvania5,democrat,republican,0,0.0,0.9375
2018,Pennsylvania6,democrat,republican,0,0.0,0.25
2018,Pennsylvania7,democrat,republican,0,0.0,0.625
2018,Pennsylvania8,democrat,republican,0,0.0,0.5
2018,Pennsylvania9,republican,republican,0,0.0,0.625
2018,Rhode Island1,democrat,democrat,1,0.6450232493786165,0.1875
2018,Rhode Island2,democrat,democrat,1,0.5808822245884756,0.3125
2018,South Carolina1,democrat,republican,0,0.0,0.875
2018,South Carolina2,republican,republican,1,0.6024538026728219,1.0
2018,South Carolina3,republican,republican,1,0.7283705572456778,0.4375
2018,South Carolina4,republican,republican,0,0.0,0.75
2018,South Carolina5,republican,republican,0,0.0,0.0
2018,South Carolina6,democrat,democrat,0,0.0,0.0625
2018,South Carolina7,republican,republican,1,0.6096392285024338,0.5
2018,South Dakota0,republican,republican,0,0.0,0.3076923076923077
2018,Tennessee1,republican,republican,0,0.0,1.0
2018,Tennessee2,republican,republican,0,0.0,1.0
2018,Tennessee3,republican,republican,0,0.0,0.4375
2018,Tennessee4,republican,republican,1,0.6503410646551894,0.25
2018,Tennessee5,democrat,democrat,1,0.6255337349749949,0.0
2018,Tennessee6,republican,republican,0,0.0,0.1875
2018,Tennessee7,republican,republican,0,0.0,0.8125
2018,Tennessee8,republican,republican,1,0.6875249793975234,0.0
2018,Tennessee9,democrat,democrat,1,0.7874534885321417,0.0
2018,Texas1,republican,republican,1,0.7389683152272003,0.125
2018,Texas10,republican,republican,1,0.5733237364043506,0.125
2018,Texas11,republican,republican,0,0.0,0.125
2018,Texas12,republican,republican,1,0.6940006711053812,0.375
2018,Texas13,republican,republican,1,0.8996935482412923,0.5625
2018,Texas14,republican,republican,0,0.0,0.5
2018,Texas15,democrat,democrat,1,0.5730931546830893,0.0
2018,Texas16,democrat,democrat,0,0.0,0.0
2018,Texas17,republican,republican,1,0.6080585037114208,0.0
2018,Texas18,democrat,democrat,1,0.7349540889245648,0.0
2018,Texas19,republican,republican,1,0.8665143137977639,0.75
2018,Texas2,republican,republican,0,0.0,0.125
2018,Texas20,democrat,democrat,1,0.7973613116710805,0.0
2018,Texas21,republican,republican,0,0.0,0.9375
2018,Texas22,republican,republican,1,0.5952157306827517,0.9375
2018,Texas23,republican,republican,1,0.4829428078527286,0.4375
2018,Texas24,republican,republican,0,0.0,0.125
2018,Texas25,republican,republican,1,0.5834633586506596,0.0
2018,Texas26,republican,republican,1,0.6635639964899085,0.9230769230769232
2018,Texas27,republican,republican,0,0.0,0.0
2018,Texas28,democrat,democrat,1,0.6619208206373819,0.0
2018,Texas29,democrat,democrat,0,0.0,0.125
2018,Texas3,republican,republican,0,0.0,1.0
2018,Texas30,democrat,democrat,1,0.7791670094047325,0.0
2018,Texas31,republican,republican,0,0.0,1.0
2018,Texas32,democrat,republican,0,0.0,1.0
2018,Texas33,democrat,democrat,0,0.0,0.5
2018,Texas34,democrat,democrat,0,0.0,0.5
2018,Texas35,democrat,democrat,1,0.6307041341053571,0.5
2018,Texas36,republican,republican,1,0.8861208336192895,0.5
2018,Texas4,republican,republican,1,0.8798757209000081,0.125
2018,Texas5,republican,republican,0,0.0,0.375
2018,Texas6,republican,republican,0,0.0,0.75
2018,Texas7,democrat,republican,0,0.0,1.0
2018,Texas8,republican,republican,1,1.0,0.875
2018,Texas9,democrat,democrat,1,0.8064374108199001,0.0625
2018,Utah1,republican,republican,1,0.6593056071162116,0.875
2018,Utah2,republican,republican,1,0.6160126291909154,0.5
2018,Utah3,republican,republican,0,0.0,0.7692307692307693
2018,Utah4,democrat,republican,0,0.0,0.5
2018,Vermont0,democrat,democrat,1,0.8250896348141931,0.4375
2018,Virginia1,republican,republican,0,0.0,1.0
2018,Virginia10,democrat,republican,0,0.0,0.875
2018,Virginia11,democrat,democrat,0,0.0,0.875
2018,Virginia2,democrat,republican,0,0.0,0.5625
2018,Virginia3,democrat,democrat,1,0.6670199141960684,0.375
2018,Virginia4,democrat,democrat,1,0.5773331487122679,0.375
2018,Virginia5,republican,republican,0,0.0,0.1875
2018,Virginia6,republican,republican,0,0.0,0.6875
2018,Virginia7,democrat,republican,0,0.0,1.0
2018,Virginia8,democrat,democrat,0,0.0,0.3125
2018,Virginia9,republican,republican,1,0.68587946402676,0.1875
2018,Washington1,democrat,democrat,0,0.0,0.625
2018,Washington10,democrat,democrat,1,0.5866521661320742,0.5
2018,Washington2,democrat,democrat,1,0.6401625036876782,0.1875
2018,Washington3,republican,republican,1,0.6175269809146539,0.125
2018,Washington4,republican,republican,1,0.5763638498775656,0.8125
2018,Washington5,republican,republican,1,0.5964102690907293,0.4375
2018,Washington6,democrat,democrat,1,0.6153053069541292,0.0
2018,Washington7,democrat,democrat,1,0.5597564646181955,0.0
2018,Washington8,democrat,republican,0,0.0,1.0
2018,Washington9,democrat,democrat,1,0.7288743152315246,0.125
2018,West Virginia1,republican,republican,0,0.0,0.0
2018,West Virginia2,republican,republican,0,0.0,0.3125
2018,West Virginia3,republican,republican,0,0.0,0.0625
2018,Wisconsin1,republican,republican,0,0.0,0.4375
2018,Wisconsin2,democrat,democrat,1,0.6871753002059992,0.25
2018,Wisconsin3,democrat,democrat,1,0.9885969965817876,0.5
2018,Wisconsin4,democrat,democrat,0,0.0,0.0
2018,Wisconsin5,republican,republican,0,0.0,0.1875
2018,Wisconsin6,republican,republican,1,0.5715473580769521,1.0
2018,Wisconsin7,republican,republican,1,0.6167151110632648,0.0
2018,Wisconsin8,republican,republican,1,0.6264555500577272,0.8125
2018,Wyoming0,republican,republican,1,0.6034901154613043,0.9375
